SUBJECT	VERB	OBJECT	typicality	mean_rat	std_rat	sentence	computed_score	best_completions	baseline_score
biker	start	lesson	AT	3.4	2.33	The biker started the lesson .	0.00010346856288379058	engine_(0.4074393);bike_(0.17932296);car_(0.15549687);motorcycle_(0.041191567);motor_(0.038635314);	2.247770908070379e-06
cameraman	record	sale	AT	2.45	1.66	The cameraman recorded the sale .	2.79730957117863e-05	event_(0.096132964);scene_(0.064214736);video_(0.03797409);action_(0.032469872);performance_(0.030104764);	4.9386840146325994e-06
illustrator	draw	carriage	AT	5.15	1.8	The illustrator drew the carriage .	4.301871013012715e-05	illustrations_(0.10610443);book_(0.04652055);cartoon_(0.030879917);pictures_(0.028858779);cartoons_(0.026660677);	2.8204958653077483e-05
spectator	watch	bird	AT	5.25	1.04	The spectator watched the bird .	0.0007073387387208641	game_(0.07368398);fight_(0.04327995);action_(0.03437057);match_(0.033781957);show_(0.026592327);	2.3611777578480542e-05
soldier	carry	ball	AT	1.7	1.45	The soldier carried the ball .	0.001558212679810822	rifle_(0.07672513);gun_(0.04180394);boy_(0.02958308);girl_(0.027944798);child_(0.027026454);	3.963416747865267e-05
child	drink	beer	AT	2.0	1.76	The child drank the beer .	0.013388901948928833	water_(0.22243023);wine_(0.094156034);milk_(0.09408485);tea_(0.077974014);blood_(0.060651742);	2.2001843262842158e-06
surgeon	use	rifle	AT	1.9	1.09	The surgeon used the rifle .	0.003673956962302327	knife_(0.09737404);needle_(0.030688);key_(0.020087197);word_(0.019802375);cane_(0.018899243);	0.0016055075684562325
child	climb	mountain	AT	3.2	2.32	The child climbed the mountain .	0.0026319106109440327	stairs_(0.2183595);ladder_(0.15607087);steps_(0.14562964);wall_(0.077444665);tree_(0.06534094);	4.7608555178157985e-05
soldier	hang	picture	AT	3.2	2.23	The soldier hung the picture .	0.0023701151367276907	gun_(0.048569776);knife_(0.041682035);pistol_(0.03958128);rope_(0.037735023);rifle_(0.030191705);	8.923787504500069e-07
footballer	deliver	lecture	AT	3.2	2.29	The footballer delivered the lecture .	0.003649578895419836	signal_(0.06750064);message_(0.06728681);ball_(0.053220738);shot_(0.028761817);speech_(0.027721342);	8.065268843893136e-07
general	gather	bread	AT	1.85	1.39	The general gathered the bread .	5.0575941713759676e-05	men_(0.101116255);others_(0.08615648);troops_(0.042553775);papers_(0.03195555);soldiers_(0.030754602);	1.2925030205224175e-05
soldier	release	film	AT	1.9	0.94	The soldier released the film .	5.429438533610664e-05	boy_(0.06412166);girl_(0.05852632);trigger_(0.049563795);man_(0.038861576);woman_(0.038231835);	1.232965132658137e-05
waiter	prepare	bomb	AT	1.1	0.3	The waiter prepared the bomb .	2.3639542632736266e-05	meal_(0.2277249);food_(0.11566043);drinks_(0.07534937);salad_(0.055909514);tea_(0.055876736);	7.910001295385882e-05
gardener	decorate	book	AT	2.05	1.69	The gardener decorated the book .	9.856779070105404e-05	house_(0.24948323);garden_(0.15989493);gardens_(0.10830253);grounds_(0.09225248);interior_(0.025757272);	3.0814248020760715e-05
player	begin	class	AT	3.3	1.98	The player began the class .	6.441428558900952e-05	game_(0.41494542);turn_(0.11017841);play_(0.057428032);move_(0.024330316);sequence_(0.020662403);	0.0004058141785208136
student	drink	milk	AT	4.9	1.67	The student drank the milk .	0.05151156336069107	water_(0.18061243);coffee_(0.1325032);tea_(0.07940504);beer_(0.065893404);wine_(0.058321226);	1.8678321112020058e-07
player	touch	flower	AT	1.7	1.38	The player touched the flower .	0.0004537253698799759	ball_(0.49623537);button_(0.072319284);screen_(0.0152600575);card_(0.013922468);board_(0.011187924);	6.144750841485802e-07
singer	record	recipe	AT	1.65	0.79	The singer recorded the recipe .	2.501469134585932e-05	song_(0.6752963);album_(0.035151027);songs_(0.02274936);single_(0.020590845);track_(0.017315798);	1.3306158734849305e-06
footballer	hit	car	AT	2.3	1.42	The footballer hit the car .	0.0011898013763129711	ground_(0.36295632);floor_(0.13779566);wall_(0.12950076);pavement_(0.025163112);ball_(0.018798051);	8.955553494160995e-05
ant	stack	suitcase	AT	1.95	1.69	The ant stacked the suitcase .	1.662897011556197e-05	stones_(0.055955425);rocks_(0.053047553);bones_(0.05134905);dirt_(0.04847057);dust_(0.026440194);	2.879329440474976e-05
boxer	deliver	drink	AT	2.2	1.29	The boxer delivered the drink .	0.0002102690195897594	blow_(0.38406602);punch_(0.19839717);blows_(0.023723654);shot_(0.02358501);ball_(0.017203355);	1.8075625121127814e-06
student	wear	armor	AT	3.05	2.54	The student wore the armor .	0.00029016047483310103	uniform_(0.14669861);suit_(0.051571496);hat_(0.04463196);dress_(0.032938745);tie_(0.02877479);	0.00017794329323805869
refugee	find	doll	AT	3.15	2.1	The refugee found the doll .	0.0002640464808791876	girl_(0.018954528);door_(0.017790847);body_(0.017649047);man_(0.014955885);book_(0.014721467);	2.75534944194078e-06
cowboy	enjoy	snack	AT	4.8	1.36	The cowboy enjoyed the snack .	0.0003672415914479643	attention_(0.0938543);show_(0.08534447);view_(0.054758616);moment_(0.03523849);ride_(0.0332124);	3.750065218355303e-07
demonstrator	sign	shirt	AT	2.1	1.58	The demonstrator signed the shirt .	0.00017814815510064363	petition_(0.20855229);document_(0.14802809);statement_(0.10865159);letter_(0.039013542);bill_(0.030928634);	0.0006786805461160839
housemaid	mop	barracks	AT	3.2	2.04	The housemaid mopped the barracks .	1.3667251550941728e-05	floor_(0.6614485);floors_(0.18764216);table_(0.009745359);dishes_(0.009079006);kitchen_(0.008197373);	6.647165719186887e-06
burglar	climb	rock	AT	2.75	1.89	The burglar climbed the rock .	0.00017787888646125793	stairs_(0.55766845);steps_(0.102494895);wall_(0.08361809);ladder_(0.06910137);staircase_(0.056577206);	2.1897008082305547e-06
waiter	hold	flag	AT	3.5	2.06	The waiter held the flag .	0.0004502588417381048	glass_(0.10062848);door_(0.07314903);tray_(0.06414833);menu_(0.043121938);bottle_(0.04028286);	0.00020499955280683935
student	throw	garbage	AT	3.25	1.37	The student threw the garbage .	0.0006480725132860243	knife_(0.090267755);ball_(0.08704168);book_(0.0361405);bag_(0.036039554);rock_(0.020941826);	6.77040020491404e-07
animal	find	map	AT	2.0	1.52	The animal found the map .	0.0008568073972128332	body_(0.044832297);nest_(0.037319474);water_(0.014165807);cave_(0.0129098855);egg_(0.012180117);	2.6794339191837935e-06
mechanic	check	grocery	AT	2.3	1.19	The mechanic checked the grocery .	5.613425173578435e-07	engine_(0.028074143);controls_(0.024046041);gauge_(0.02262817);car_(0.015297748);meter_(0.011513417);	7.47991606431242e-08
veterinarian	examine	plant	AT	2.2	1.57	The veterinarian examined the plant .	0.00018357935186941177	animal_(0.09259911);dog_(0.063467145);horse_(0.041214112);body_(0.033947263);bird_(0.026467493);	3.0552546377293766e-06
soldier	celebrate	graduation	AT	3.9	1.58	The soldier celebrated the graduation .	0.0004240507842041552	victory_(0.38921535);event_(0.06169615);occasion_(0.0367773);day_(0.0149113005);success_(0.014448848);	5.982086577205337e-07
spectator	enjoy	breakfast	AT	4.25	1.73	The spectator enjoyed the breakfast .	2.8079492039978504e-05	moment_(0.102013566);spectacle_(0.07373137);show_(0.07146003);view_(0.05751456);game_(0.046126187);	3.939959697163431e-06
pyromaniac	start	computer	AT	1.8	1.12	The pyromaniac started the computer .	8.062670531217009e-05	fire_(0.33440506);fight_(0.122679815);fireworks_(0.03182869);blaze_(0.024152689);attack_(0.022423493);	4.5358097850112244e-05
farmer	use	computer	AT	2.55	1.4	The farmer used the computer .	0.0019129528664052486	tractor_(0.034389604);barn_(0.026364934);car_(0.022399776);water_(0.017663667);truck_(0.016654143);	9.156297892332077e-06
doctor	sew	shoe	AT	1.6	1.16	The doctor sewed the shoe .	7.554445619462058e-05	wound_(0.66526127);wounds_(0.10007963);bandage_(0.034433786);cut_(0.019059518);hole_(0.011909263);	1.7734446373651735e-05
breeder	sell	cigarette	AT	1.9	1.22	The breeder sold the cigarette .	1.1508943316584919e-05	horse_(0.078618504);dog_(0.05430446);herd_(0.032041248);sheep_(0.031625554);bull_(0.029937645);	3.7463600165210664e-05
model	face	mountain	AT	2.75	1.61	The model faced the mountain .	9.369610052090138e-05	camera_(0.26743326);viewer_(0.21058026);audience_(0.07849899);wall_(0.025911437);mirror_(0.020631326);	4.7608555178157985e-05
comedian	entertain	soldier	AT	4.3	1.82	The comedian entertained the soldier .	0.00011599707795539871	audience_(0.46436042);guests_(0.14693019);crowd_(0.04694756);audiences_(0.017977206);spectators_(0.017498175);	8.072495256783441e-05
guard	tie	roast	AT	2.5	1.43	The guard tied the roast .			
librarian	stack	supply	AT	3.85	2.1	The librarian stacked the supply .	6.060830401111161e-06	books_(0.48367473);boxes_(0.083612666);papers_(0.05365422);plates_(0.048712876);stacks_(0.04816432);	2.281286697325413e-06
photographer	capture	thief	AT	1.75	1.37	The photographer captured the thief .	3.325013676658273e-05	scene_(0.18495199);moment_(0.18285687);image_(0.05062603);picture_(0.024118548);action_(0.018284092);	4.179518327873666e-06
dog	dig	grave	AT	2.6	1.59	The dog dug the grave .	0.08513180166482925	hole_(0.43260553);grave_(0.0851318);pit_(0.025281193);ditch_(0.020876098);holes_(0.020818403);	7.910453859949484e-06
nurse	wash	car	AT	2.45	1.56	The nurse washed the car .	0.00367745035327971	baby_(0.108558275);hands_(0.053556364);dishes_(0.049446445);boy_(0.033322632);sheets_(0.027360646);	8.955553494160995e-05
surfer	catch	baseball	AT	1.75	0.7	The surfer caught the baseball .	0.0002614505938254297	wave_(0.25335202);ball_(0.07122058);line_(0.02291318);waves_(0.022378512);wind_(0.018467616);	1.3782330825051758e-05
illusionist	perform	surgery	AT	1.5	1.36	The illusionist performed the surgery .	0.0015449280617758632	act_(0.3046666);trick_(0.14236523);illusion_(0.058442738);dance_(0.039830428);task_(0.034525078);	5.4281037591863424e-05
skater	ride	bus	AT	3.9	2.1	The skater rode the bus .	0.004758666735142469	horse_(0.08688934);train_(0.033983547);ice_(0.029861292);wave_(0.027545478);wind_(0.022444667);	3.139501859550364e-05
musician	read	menu	AT	2.45	1.2	The musician read the menu .	0.005530501250177622	note_(0.26465252);letter_(0.070740335);card_(0.04356964);words_(0.031715944);paper_(0.0302436);	7.27083886431501e-08
athlete	celebrate	marriage	AT	3.1	1.51	The athlete celebrated the marriage .	0.001138834748417139	victory_(0.21928641);event_(0.16284579);occasion_(0.072895646);day_(0.04752602);holiday_(0.02414345);	2.5978981284424663e-05
president	deliver	kick	AT	2.9	2.21	The president delivered the kick .	3.4824988688342273e-06	speech_(0.5391993);address_(0.10822797);message_(0.10099449);remarks_(0.019058568);statement_(0.018671557);	1.0974367796734441e-05
footballer	chase	toy	AT	2.7	1.87	The footballer chased the toy .	0.00021380704129114747	girl_(0.077727705);car_(0.030450163);ball_(0.030140243);woman_(0.028579758);boy_(0.02550243);	3.39989856001921e-06
butcher	cut	tree	AT	1.8	1.36	The butcher cut the tree .	0.0025103383231908083	meat_(0.2955409);steak_(0.060078118);bread_(0.04659527);turkey_(0.044116404);cake_(0.041141283);	2.5937142709153704e-05
carpenter	grab	ball	AT	1.25	0.43	The carpenter grabbed the ball .	0.0020774807780981064	knife_(0.054009);axe_(0.043662515);rope_(0.037375674);hammer_(0.030246478);handle_(0.02873615);	3.963416747865267e-05
coach	check	car	AT	2.45	1.32	The coach checked the car .	0.0036634239368140697	clock_(0.06157404);time_(0.05516304);watch_(0.020043062);window_(0.0123664625);door_(0.011885295);	8.955553494160995e-05
cheerleader	perform	spell	AT	1.65	1.53	The cheerleader performed the spell .	0.000772175844758749	dance_(0.19655411);routine_(0.16848293);song_(0.066020474);choreography_(0.055621754);act_(0.025730927);	0.000320926948916167
doctor	visit	museum	AT	2.95	1.5	The doctor visited the museum .	0.001057698973454535	house_(0.074835084);room_(0.04915022);hospital_(0.038598474);boy_(0.02283359);patient_(0.01928436);	1.5215150597214233e-06
housemaid	clean	street	AT	2.9	1.34	The housemaid cleaned the street .	0.000670457782689482	dishes_(0.22171673);house_(0.15676525);kitchen_(0.06301072);floor_(0.042488534);room_(0.035024054);	4.6376531827263534e-05
fisherman	check	car	AT	1.75	1.18	The fisherman checked the car .	0.0007289005443453789	water_(0.06443583);fish_(0.027211634);boat_(0.02436959);sky_(0.013428883);bag_(0.013018711);	0.00013841658073943108
housemaid	wash	boat	AT	4.0	2.43	The housemaid washed the boat .	0.0001966926793102175	dishes_(0.772278);clothes_(0.013733642);dish_(0.012123526);windows_(0.00891004);plates_(0.006960462);	3.5192751965951174e-05
violinist	wear	helmet	AT	3.05	2.54	The violinist wore the helmet .	0.002891993848606944	hat_(0.10188919);black_(0.055186436);suit_(0.05203003);dress_(0.034759607);uniform_(0.03129315);	0.0002889412280637771
child	pick	investment	AT	1.65	1.39	The child picked the investment .	1.3434812444756972e-06	lock_(0.119018994);flowers_(0.025745038);apple_(0.01775875);flower_(0.016336648);fruit_(0.014943218);	4.757689566758927e-06
mother	decorate	car	AT	2.7	1.31	The mother decorated the car .	0.0024446756578981876	house_(0.13968833);room_(0.08437771);walls_(0.04224714);furniture_(0.024429627);interior_(0.024106544);	8.955553494160995e-05
hairstylist	flip	board	AT	1.9	1.87	The hairstylist flipped the board .	0.00027094263350591063	switch_(0.38555938);page_(0.26365206);pages_(0.07218908);sign_(0.009473066);lever_(0.009309529);	1.785037966328673e-05
player	reach	moon	AT	1.6	1.8	The player reached the moon .	3.3494764011265943e-06	final_(0.67952836);finals_(0.051272776);end_(0.040625956);Final_(0.03340879);finish_(0.029314207);	6.898311403347179e-05
sailor	mop	classroom	AT	3.2	2.64	The sailor mopped the classroom .	3.313559318485204e-06	floor_(0.21569304);deck_(0.07979775);mess_(0.0746088);table_(0.04676707);dishes_(0.019176973);	2.27787882067787e-06
policeman	examine	patient	AT	2.0	1.26	The policeman examined the patient .	0.0008227878715842962	body_(0.03101316);paper_(0.020828778);picture_(0.01850685);bag_(0.01665029);photograph_(0.013538267);	1.5007222827989608e-05
carpenter	flip	hair	AT	3.1	2.61	The carpenter flipped the hair .	0.00013847110676579177	switch_(0.27776748);lever_(0.069354504);lid_(0.067071296);lock_(0.0518909);page_(0.05139838);	0.00048637320287525654
artist	hang	motorcycle	AT	1.95	1.24	The artist hung the motorcycle .	4.46909325546585e-06	painting_(0.23591708);picture_(0.1210707);portrait_(0.07436059);paintings_(0.055880457);piece_(0.038228113);	5.9811831306433305e-05
truck	hit	bag	AT	3.1	2.05	The truck hit the bag .	0.00033726540277712047	ground_(0.10782324);road_(0.0741754);wall_(0.066074215);pavement_(0.058413144);brakes_(0.029998565);	0.0001857242314144969
athlete	start	vacuum	AT	3.45	2.06	The athlete started the vacuum .	1.84994486396306e-09	final_(0.5213586);race_(0.37085226);event_(0.069505);sprint_(0.006826268);competition_(0.00423887);	1.151184278569417e-05
photographer	use	stethoscope	AT	1.75	1.37	The photographer used the stethoscope .			
doctor	use	shovel	AT	2.9	2.43	The doctor used the shovel .			
cyclist	ride	skate	AT	2.1	1.34	The cyclist rode the skate .	1.660726098862142e-07	race_(0.1733656);distance_(0.12446086);climb_(0.087296404);stage_(0.06445033);course_(0.05849574);	3.1230075592247886e-07
mother	hold	flag	AT	3.2	1.44	The mother held the flag .	0.0002986990148201585	baby_(0.39650977);child_(0.23305805);children_(0.02812103);boy_(0.024310602);infant_(0.016904918);	0.00020499955280683935
child	chase	thief	AT	2.05	1.28	The child chased the thief .	0.005054187029600143	dog_(0.07112069);man_(0.048400983);boy_(0.04079516);monster_(0.04064286);woman_(0.040594865);	4.179518327873666e-06
speaker	entertain	dog	AT	3.15	2.24	The speaker entertained the dog .	3.2687046768842265e-05	audience_(0.3483503);guests_(0.12480752);crowd_(0.11730889);public_(0.0323012);people_(0.030656008);	1.894392516987864e-05
painter	paint	toenail	AT	2.45	1.43	The painter painted the toenail .			
cook	buy	ticket	AT	3.0	1.38	The cook bought the ticket .	0.01474258303642273	food_(0.060877133);bread_(0.04888015);chicken_(0.031272702);fish_(0.027261535);meat_(0.019498907);	9.077486538444646e-06
horse	move	suitcase	AT	1.4	0.73	The horse moved the suitcase .	0.00033373499172739685	reins_(0.04119303);stone_(0.020347891);ball_(0.017104512);cart_(0.016784362);boy_(0.015715523);	2.879329440474976e-05
student	use	saw	AT	2.9	1.81	The student used the saw .	3.808548717643134e-05	Internet_(0.10824737);internet_(0.10648808);computer_(0.10484073);phone_(0.08632991);telephone_(0.025706125);	4.869570693699643e-05
businessman	wear	uniform	AT	4.15	2.43	The businessman wore the uniform .	0.03996448591351509	suit_(0.1574051);hat_(0.04960369);shirt_(0.04137715);uniform_(0.039964486);black_(0.035641145);	0.0004152092442382127
actor	win	battle	AT	2.6	1.5	The actor won the battle .	0.0006039460422471166	award_(0.5731718);competition_(0.08048146);prize_(0.057455666);contest_(0.030120337);title_(0.022986202);	7.226542220450938e-05
student	celebrate	marriage	AT	3.45	1.8	The student celebrated the marriage .	0.018017154186964035	event_(0.08624452);festival_(0.06095407);victory_(0.05714071);occasion_(0.05597425);day_(0.043732945);	2.5978981284424663e-05
receiver	catch	wave	AT	2.05	1.24	The receiver caught the wave .	0.0032365452498197556	signal_(0.048145648);wind_(0.043569703);call_(0.034820378);receiver_(0.024048902);switch_(0.023012538);	1.3412235603027511e-05
cook	flip	hair	AT	2.5	2.11	The cook flipped the hair .	6.807375757489353e-05	switch_(0.46683413);page_(0.2189191);pages_(0.049197294);lid_(0.016113158);lock_(0.015016366);	0.00048637320287525654
waiter	carry	rifle	AT	1.55	1.43	The waiter carried the rifle .	4.030388663522899e-05	tray_(0.2930387);drinks_(0.096206054);wine_(0.060090743);food_(0.04465663);plate_(0.03741631);	0.0016055075684562325
painter	sign	agreement	AT	3.65	1.77	The painter signed the agreement .	0.0001235782401636243	painting_(0.2698254);work_(0.25807565);picture_(0.035980903);canvas_(0.026364993);paintings_(0.02331745);	1.0138989637198392e-05
pilot	start	concert	AT	1.6	1.36	The pilot started the concert .	9.497043151895923e-07	engine_(0.6362827);engines_(0.2211213);descent_(0.02364999);ignition_(0.015798735);motor_(0.010016539);	1.6147931091836654e-05
monkey	grab	board	AT	2.15	1.62	The monkey grabbed the board .	0.0007275124080479145	gun_(0.03564981);rope_(0.024968099);knife_(0.022558603);ball_(0.021706712);bag_(0.021000717);	6.229739028640324e-06
student	complete	marathon	AT	3.65	1.68	The student completed the marathon .	8.77588627190562e-06	course_(0.64176655);exam_(0.04503825);program_(0.04448693);project_(0.02843568);examination_(0.026527321);	3.5217972254031338e-06
housemaid	clean	fish	AT	3.9	1.61	The housemaid cleaned the fish .	0.001151031581684947	dishes_(0.22171646);house_(0.15676537);kitchen_(0.06301083);floor_(0.042488605);room_(0.03502411);	8.632929393570521e-07
soldier	dig	pool	AT	2.5	1.75	The soldier dug the pool .	0.0010719128185883164	hole_(0.5763484);grave_(0.111617245);trench_(0.047460586);pit_(0.030240024);ditch_(0.025964499);	4.0706847357796505e-05
nanny	hear	speech	AT	3.2	1.86	The nanny heard the speech .	0.00030876649543643	commotion_(0.104210146);noise_(0.06925248);scream_(0.028209727);gunshot_(0.023814468);cry_(0.022596467);	3.175535312038846e-05
chemist	mix	music	AT	1.35	0.57	The chemist mixed the music .	7.53610729589127e-05	two_(0.24087813);drinks_(0.17215607);drink_(0.04649067);ingredients_(0.043786876);mixture_(0.023212602);	8.157710544764996e-05
climber	use	blackboard	AT	1.8	1.03	The climber used the blackboard .			
programmer	use	shovel	AT	3.15	2.61	The programmer used the shovel .			
student	begin	match	AT	3.5	1.75	The student began the match .	0.0010282020084559917	process_(0.06185018);lesson_(0.02750116);ritual_(0.021031788);search_(0.017898794);ceremony_(0.017668433);	7.874891889514402e-05
waiter	cut	hair	AT	1.45	0.5	The waiter cut the hair .	0.0005186668713577092	cake_(0.17694107);tape_(0.10181862);steak_(0.039786592);line_(0.026841307);connection_(0.02616757);	0.00048637320287525654
policeman	capture	image	AT	2.9	1.26	The policeman captured the image .	0.0002860761305782944	girl_(0.063977964);boy_(0.032256037);man_(0.030504704);thief_(0.02774721);woman_(0.027497325);	5.7884382840711623e-05
soldier	wear	pajamas	AT	3.5	1.88	The soldier wore the pajamas .			
player	gain	degree	AT	3.2	2.2	The player gained the degree .	0.0011534158838912845	prize_(0.065173596);bonus_(0.05828656);points_(0.041255943);money_(0.032930117);point_(0.03179274);	3.801211641984992e-05
professor	deliver	kick	AT	1.65	1.42	The professor delivered the kick .	4.255054227542132e-05	lecture_(0.10824297);speech_(0.08955883);message_(0.057111997);verdict_(0.030810758);words_(0.029153103);	1.0974367796734441e-05
postman	deliver	punch	AT	2.7	2.15	The postman delivered the punch .	3.302144250483252e-05	letter_(0.22694072);package_(0.110837124);parcel_(0.10648707);mail_(0.09689427);message_(0.08167046);	0.00013297359691932797
roofer	climb	rock	AT	2.15	1.46	The roofer climbed the rock .	0.0011435169726610184	ladder_(0.23074612);stairs_(0.20315246);steps_(0.13035613);wall_(0.10973351);roof_(0.020069024);	2.369163439652766e-06
businessman	read	fable	AT	2.35	1.11	The businessman read the fable .			
tourist	visit	patient	AT	3.0	1.95	The tourist visited the patient .	2.828322976711206e-05	temple_(0.057397123);village_(0.057244282);museum_(0.037156373);place_(0.031899564);house_(0.025132775);	1.5007222827989608e-05
snowboarder	flip	bike	AT	3.45	2.38	The snowboarder flipped the bike .	0.01156329084187746	wheel_(0.07463441);ball_(0.060338907);handle_(0.035426047);lever_(0.030359006);switch_(0.029170923);	2.802493327180855e-05
dog	carry	flag	AT	1.45	0.8	The dog carried the flag .	0.00046761552221141756	boy_(0.039087605);child_(0.03778877);baby_(0.033715326);body_(0.021204311);torch_(0.017369717);	0.00020499955280683935
waiter	deliver	speech	AT	1.6	0.66	The waiter delivered the speech .	0.0003771382034756243	food_(0.13560802);check_(0.116899185);drinks_(0.08935822);wine_(0.05620059);meal_(0.04317498);	1.8016766262007877e-05
policeman	push	stroller	AT	2.6	2.01	The policeman pushed the stroller .			
passenger	pass	ball	AT	2.05	1.63	The passenger passed the ball .	0.0034093926660716534	window_(0.045508906);door_(0.03959686);sign_(0.031056376);car_(0.024794279);gate_(0.01983429);	3.963416747865267e-05
goalkeeper	grab	phone	AT	2.65	1.98	The goalkeeper grabbed the phone .	0.00014590448699891567	ball_(0.92376924);goalkeeper_(0.0052738185);stick_(0.0029587306);balls_(0.0027878964);goal_(0.00199753);	3.579240365070291e-05
binman	pick	flower	AT	3.05	1.72	The binman picked the flower .	0.0009442832670174539	lock_(0.42185318);locks_(0.029801581);ticket_(0.010711833);bottle_(0.010657878);door_(0.009123654);	1.3362969184527174e-06
child	visit	president	AT	3.05	2.29	The child visited the president .	0.00041418473119847476	hospital_(0.04714165);school_(0.04069321);house_(0.034037728);mother_(0.020456875);doctor_(0.01946649);	5.7748820836422965e-05
cobbler	fix	phone	AT	1.55	0.86	The cobbler fixed the phone .	0.0001886688987724483	table_(0.015566173);price_(0.014117422);bread_(0.013780249);knot_(0.010440174);dough_(0.009607498);	5.9973346651531756e-05
child	cross	river	AT	3.5	1.63	The child crossed the river .	0.001348081510514021	room_(0.3469367);threshold_(0.17666389);street_(0.12259261);road_(0.045130927);floor_(0.041094918);	1.0867672244785354e-05
horse	draw	trailer	AT	2.7	2.41	The horse drew the trailer .	2.838206091837492e-05	attention_(0.105288215);sword_(0.05949051);line_(0.042649884);blade_(0.036930855);gun_(0.03034774);	3.9125183093347005e-07
dealer	examine	plant	AT	2.35	1.65	The dealer examined the plant .	0.00018388452008366585	card_(0.04603991);paper_(0.024879009);cards_(0.022482999);glass_(0.019202359);coins_(0.014709459);	3.7184645407251082e-06
child	enjoy	lecture	AT	2.85	1.39	The child enjoyed the lecture .	0.00024313494213856757	attention_(0.12323466);moment_(0.034687113);game_(0.025114454);view_(0.025045427);feeling_(0.022817804);	8.065268843893136e-07
lumberjack	cut	meat	AT	3.3	2.08	The lumberjack cut the meat .	0.0008942955173552036	rope_(0.29717758);tree_(0.09250091);cord_(0.06564096);ropes_(0.054461364);line_(0.051983654);	8.358860213775188e-06
waiter	clear	tube	AT	2.6	2.08	The waiter cleared the tube .	8.127877890728996e-07	table_(0.8519204);dishes_(0.061087187);plates_(0.038691908);plate_(0.010825195);glass_(0.009593912);	1.7508555174572393e-05
cook	mix	paint	AT	1.9	1.18	The cook mixed the paint .	0.00020015260088257492	drinks_(0.27365905);two_(0.053500928);ingredients_(0.048331846);food_(0.032832462);dishes_(0.030494638);	2.813539140333887e-06
cook	check	tire	AT	1.9	1.04	The cook checked the tire .	6.704250699840486e-05	oven_(0.03340712);food_(0.03229781);table_(0.021224733);clock_(0.020684635);room_(0.019114625);	7.026968660284183e-07
porter	stack	wood	AT	4.0	2.39	The porter stacked the wood .	0.014093800447881222	bags_(0.060214892);boxes_(0.05966948);plates_(0.05123039);sacks_(0.029472746);luggage_(0.028791687);	8.196560520445928e-05
singer	begin	race	AT	3.4	2.42	The singer began the race .	0.00010758999997051433	song_(0.37714952);chorus_(0.10419228);melody_(0.050106604);music_(0.038660347);chant_(0.019866982);	0.002184060402214527
painter	complete	race	AT	2.0	0.89	The painter completed the race .	4.953774259774946e-05	painting_(0.17165613);work_(0.13731024);portrait_(0.07912242);picture_(0.033555362);composition_(0.02005462);	0.002184060402214527
fisherman	sell	drug	AT	1.55	0.92	The fisherman sold the drug .	0.00015646868268959224	fish_(0.28934252);boat_(0.04872891);pearl_(0.016224708);salmon_(0.015722483);goods_(0.0136150215);	3.3529078791616485e-05
cyclist	fix	hair	AT	2.5	1.63	The cyclist fixed the hair .	0.00043983545037917793	bicycle_(0.07508236);bike_(0.031872958);car_(0.026130214);clock_(0.02366073);problem_(0.022664165);	0.00048637320287525654
singer	start	videogame	AT	3.2	2.2	The singer started the videogame .			
photographer	prepare	food	AT	2.7	1.58	The photographer prepared the food .	0.0005483241402544081	shot_(0.0552819);scene_(0.046042114);camera_(0.03703644);shots_(0.024622064);image_(0.021035256);	9.602364343663794e-07
demonstrator	carry	ball	AT	3.45	1.86	The demonstrator carried the ball .	0.004229616839438677	torch_(0.04395915);camera_(0.038236175);microphone_(0.02650862);briefcase_(0.02396456);flag_(0.02278225);	2.798132481984794e-05
hound	fetch	money	AT	2.85	2.46	The hound fetched the money .	0.0030716026667505503	boy_(0.025204249);key_(0.018171139);sword_(0.015798971);knife_(0.015165045);dog_(0.015129827);	8.743025682633743e-05
mason	build	snowman	AT	2.3	1.31	The mason built the snowman .			
waiter	fetch	ball	AT	1.85	1.06	The waiter fetched the ball .	0.0031484796199947596	wine_(0.17882352);drinks_(0.09050088);tea_(0.047431983);check_(0.040460065);coffee_(0.03915373);	2.3809157937648706e-05
cat	drink	coffee	AT	1.45	0.8	The cat drank the coffee .	0.028852740302681923	water_(0.20747957);tea_(0.11169906);milk_(0.099506974);wine_(0.06485171);blood_(0.05017253);	1.0204847058048472e-05
surfer	ride	camel	AT	1.45	0.8	The surfer rode the camel .			
musician	touch	base	AT	3.95	2.04	The musician touched the base .	0.0006190223502926528	strings_(0.025969818);glass_(0.02568418);keys_(0.020304611);air_(0.0179377);table_(0.01489943);	6.53658207738772e-05
guide	describe	software	AT	3.8	2.06	The guide described the software .	3.932436811737716e-05	route_(0.033732433);area_(0.029636456);site_(0.02289084);terrain_(0.017162556);situation_(0.014539726);	1.257558869838249e-05
singer	perform	trick	AT	2.0	1.7	The singer performed the trick .	2.4931492589530535e-05	song_(0.69154626);ballad_(0.028085379);duet_(0.018662028);songs_(0.017277587);single_(0.015308948);	7.128358902264154e-06
soldier	reach	supermarket	AT	3.0	1.67	The soldier reached the supermarket .	4.237454413669184e-05	door_(0.11808323);top_(0.03244998);wall_(0.028377162);gate_(0.023314385);bottom_(0.023067499);	3.1288564628084714e-07
